"id","name","province","city","area","pos_x","pos_y","addr","cert_level","cert_no","eval_range","tel","email","project_num","permit_num","engineer_num","record_num"
"1131","石嘴山市环境保护研究所","宁夏","石嘴山","大武口区","106.378410","39.021183","宁夏 石嘴山 大武口区 宁夏石嘴山市大武口区朝阳西街26号","乙级","3805","化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","143","0","143","0"
"1132","固原市环境保护科学研究所","宁夏","固原","原州区","106.288467","36.006794","宁夏 固原 原州区 宁夏固原市原州区南关街273号","乙级","3806","一般项目环境影响报告","","","0","0","2","0"
"1133","国网宁夏电力公司（宁夏电力试验研究所。宁夏回族自治区电力公司）","宁夏","银川","金凤区","106.243347","38.478626","宁夏 银川 金凤区 宁夏银川市金凤区黄河东路716号","乙级","3808","一般项目环境影响报告表,特殊项目环境影响报告","","","0","8","3","1"
"1134","宁夏回族自治区辐射环境监督站","宁夏","银川","兴庆区","106.284615","38.476639","宁夏 银川 兴庆区 宁夏银川市民族北街121号","乙级","3810","一般项目环境影响报告表,特殊项目环境影响报告","","","4","9","2","0"
"1135","西宁市环境科学研究所","青海","西宁","城西区","101.755447","36.645649","青海 西宁 城西区 青海省西宁市城西区海晏路25号","乙级","3902","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","12","0","8","0"
"1136","青海省环境科技咨询服务中心","青海","西宁","城东区","101.809410","36.623528","青海 西宁 城东区 青海省西宁市共和路56号","乙级","3906","化工石化医药（乙级）,冶金机电（乙级）,交通运输（乙级）,一般项目环境影响报告","","","4","0","5","1"
"1137","青海省环境影响评价服务中心","青海","西宁","城东区","101.795975","36.609180","青海 西宁 城东区 青海省西宁市南山东路116号","乙级","3907","化工石化医药（乙级）,冶金机电（乙级）,采掘（乙级）,一般项目环境影响报告","","","16","0","16","1"
"1138","青海省辐射环境技术服务中心","青海","西宁","城东区","101.795975","36.609180","青海 西宁 城东区 青海省西宁市南山东路116号","乙级","3911","一般项目环境影响报告表,特殊项目环境影响报告","","","4","0","1","0"
"1139","格尔木市绿创环保科技咨询服务部","青海","海西","格尔木市","94.909424","36.398842","青海 海西 格尔木市 青海省格尔木市昆仑南路11号","乙级","3912","一般项目环境影响报告","","","0","0","1","0"
"1140","大通县环境科技咨询服务部","青海","西宁","大通","101.692757","36.942905","青海 西宁 大通 青海省西宁市大通县桥头镇园林北路","乙级","3913","一般项目环境影响报告","","","0","0","2","0"
"1141","青海省科技咨询服务中心","青海","西宁","城西区","101.758667","36.637970","青海 西宁 城西区 青海省西宁市新宁路22号科技大楼八楼","乙级","3914","化工石化医药（乙级）,农林水利（乙级）,一般项目环境影响报告","","","0","0","2","0"
"1142","中国科学院新疆生态与地理研究所","新疆","乌鲁木齐","新市区","87.573730","43.872898","新疆 乌鲁木齐 新市区 新疆乌鲁木齐市北京南路40-3号","乙级","4001","采掘（乙级）,交通运输（乙级）,社会区域（乙级）,一般项目环境影响报告","","","152","0","152","0"
"1143","伊犁哈萨克自治州水利电力勘测设计研究院","新疆","伊犁","伊宁市","81.335548","43.933720","新疆 伊犁 伊宁市 新疆伊宁市斯大林街三巷二号","乙级","4002","一般项目环境影响报告","","","5","0","4","1"
"1144","新疆化工设计研究院","新疆","乌鲁木齐","沙依巴克区","87.597878","43.789124","新疆 乌鲁木齐 沙依巴克区 新疆维吾尔自治区乌鲁木齐市钱塘江路36号","乙级","4003","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级）,一般项目环境影响报告","","","106","0","106","0"
"1145","新疆维吾尔自治区建筑材料工业设计院","新疆","乌鲁木齐","沙依巴克区","87.602776","43.814251","新疆 乌鲁木齐 沙依巴克区 新疆乌鲁木齐市友好南路103号天隆大厦8楼","乙级","4005","建材火电（乙级）,采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","26","0","26","1"
"1146","昌吉回族自治州水利科学技术研究所","新疆","昌吉","昌吉市","87.321724","44.024376","新疆 昌吉 昌吉市 新建昌吉市建设路26号","乙级","4006","一般项目环境影响报告","","","0","0","2","0"
"1147","新疆煤炭设计研究院有限责任公司（新疆建材环境评价部）","新疆","乌鲁木齐","沙依巴克区","87.587280","43.821453","新疆 乌鲁木齐 沙依巴克区 新疆乌鲁木齐市南昌路177号","乙级","4008","一般项目环境影响报告表,社会区域（乙级）,采掘（乙级）,轻工纺织化纤（乙级)","","","88","0","88","3"
"1148","新疆维吾尔自治区辐射环境监督站（新疆维吾尔自治区辐射环境监理站）","新疆","乌鲁木齐","新市区","87.572166","43.870354","新疆 乌鲁木齐 新市区 新疆乌鲁木齐市科学南路428号","乙级","4010","特殊项目环境影响报告表,一般项目环境影响报告","","","1","0","4","1"
"1149","乌鲁木齐市环境保护科学研究所","新疆","乌鲁木齐","新市区","87.587120","43.835400","新疆 乌鲁木齐 新市区 新疆乌鲁木齐市友好北路北艺公园街355号","乙级","4011","轻工纺织化纤（乙级）,化工石化医药（乙级）,建材火电（乙级）,冶金机电（乙级）,交通运输（乙级）,社会区域（乙级）,一般项目环境影响报告","","","28","0","28","0"
"1150","巴州绿环环境科学技术研究所","新疆","巴音郭楞","库尔勒市","86.172234","41.749859","新疆 巴音郭楞 库尔勒市 新疆巴州库尔勒市石化大道圣果名苑石榴园1栋3层2号","乙级","4012","采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","78","0","78","0"
"1151","新疆生产建设兵团环境保护科学研究所","新疆","乌鲁木齐","水磨沟区","87.622162","43.812725","新疆 乌鲁木齐 水磨沟区 新疆乌鲁木齐红山路159号天鸿综合楼","乙级","4103","化工石化医药（乙级）,农林水利（乙级）,交通运输（乙级）,采掘（乙级）,一般项目环境影响报告","","","28","0","28","0"
"1152","克拉玛依市环境保护科学研究所","新疆","克拉玛依","克拉玛依区","84.895538","45.609406","新疆 克拉玛依 克拉玛依区 新疆克拉玛依市准噶尔路42号","乙级","4015","一般项目环境影响报告","","","0","0","2","0"
"1153","新疆维吾尔自治区阿克苏地区环境科技咨询服务中心","新疆","阿克苏","阿克苏市","80.291122","41.173042","新疆 阿克苏 阿克苏市 新疆阿克苏市东大街12-1号","乙级","4016","一般项目环境影响报告","","","1","0","2","0"
"1154","新疆旭日环境保护咨询有限公司","新疆","乌鲁木齐","新市区","87.592438","43.954292","新疆 乌鲁木齐 新市区 新疆乌市野马国际商务科技大厦A栋26层","乙级","4017","一般项目环境影响报告","","","7","0","6","0"
"1155","新疆天地源环保科技发展有限公司","新疆","乌鲁木齐","新市区","87.575470","43.861969","新疆 乌鲁木齐 新市区 新疆乌鲁木齐高新区高新街217号盈科广场B座2315室","乙级","4018","采掘（乙级）,社会区域（乙级）,一般项目环境影响报告","","","23","0","23","0"
"1156","新疆净源环境咨询有限公司","新疆","乌鲁木齐","新市区","87.602135","43.801201","新疆 乌鲁木齐 新市区 新疆乌鲁木齐市北京南路52号科技大厦11楼Ⅰ室","乙级","4019","冶金机电（乙级）,一般项目环境影响报告","","","9","0","6","0"
"1157","新疆绿佳源环保科技有限公司","新疆","乌鲁木齐","天山区","87.634384","43.794964","新疆 乌鲁木齐 天山区 新疆乌鲁木齐市天山区人民路446号南门国际城小区D3-402商铺","乙级","4020","一般项目环境影响报告","","","2","0","10","0"
"1158","新疆鑫旺德盛土地环境工程有限公司","新疆","乌鲁木齐","天山区","87.615341","43.805656","新疆 乌鲁木齐 天山区 新疆乌鲁木齐市新华北路西一巷3号汇丰小区1栋12M室","乙级","4021","社会区域（乙级）,一般项目环境影响报告","","","80","1","80","0"
"1159","宁夏特莱斯环保科技有限公司","宁夏","银川","金凤区","106.233002","38.485390","宁夏 银川 金凤区 宁夏银川市金凤区新昌西路71号紫荆花商务中心B座14层、20层","乙级","3811","轻工纺织化纤（乙级）,化工石化医药（乙级）,社会区域（乙级）,一般项目环境影响报告","","","41","19","41","0"
"1160","北京北化研石化设计院有限公司","北京","北京","朝阳区","116.435516","39.974728","北京 北京 朝阳区 北京市朝阳区北三环东路14号环保所","乙级","1059","一般项目环境影响报告","","","0","0","4","0"
"1161","北京蓝颖洲环境科技咨询有限公司","北京","北京","海淀区","116.291725","39.943539","北京 北京 海淀区 北京市海淀区彰化南路18号2号楼437","乙级","1060","农林水利（乙级）,采掘（乙级）,交通运输（乙级）,社会区域（乙级）,一般项目环境影响报告","","","43","0","43","0"
"1162","国环宏博（北京）节能环保科技有限责任公司","北京","北京","西城区","116.365318","39.941967","北京 北京 西城区 北京市西城区国英园1号楼0415室","乙级","1061","化工石化医药（乙级）,一般项目环境影响报告","","","105","0","105","2"
"1163","北京中地泓科环境科技有限公司","北京","北京","海淀区","116.356804","40.006077","北京 北京 海淀区 北京市海淀区清华东路16号艺海大厦1402室","乙级","1062","化工石化医药（乙级）,一般项目环境影响报告","","","8","0","6","0"
"1164","北京中科尚环境科技有限公司","北京","北京","西城区","116.394226","39.970867","北京 北京 西城区 北京市西城区黄寺大街21号中银利华北楼","乙级","1063","轻工纺织化纤（乙级）,社会区域（乙级）,一般项目环境影响报告","","","145","0","145","0"
"1166","不确定","甘肃","兰州","城关区","103.808357","36.053020","甘肃 兰州 城关区 不确定","","ddddd","轻工纺织化纤（甲级)","","","6078","0","6078","0"
"1168","煤炭工业太原设计研究院","山西","太原","迎泽区","112.572350","37.856743","山西 太原 迎泽区 太原市青年路18号 ","甲级","1303","交通运输（甲级）,采掘（甲级）,建材火电（甲级）,化工石化医药（甲级）,社会区域（甲级）,一般项目环境影响报告","","","98","0","98","0"
"1169","通辽市环境科学研究所","内蒙古","通辽","科尔沁区","122.339806","43.632198","内蒙古 通辽 科尔沁区  内蒙古自治区通辽市科尔沁区明仁大街东1465号","乙级","1408","社会区域（乙级）,化工石化医药（乙级）,轻工纺织化纤（乙级)","","","8","0","6","1"
"1171","江苏诚智工程设计咨询有限公司","江苏","徐州","云龙区","117.292618","34.213173","江苏 徐州 云龙区 江苏省徐州市新城区绿地商务城蓝海二期B座14层","乙级","B1966","轻工纺织化纤（乙级）,化工石化医药（乙级）,冶金机电（乙级）,社会区域（乙级)","","","15","0","0","0"
